num,code,url,status_code,launch_date,year,month,launch_vehicle,launch_site,
303,2021-083P,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-083P,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
304,2021-083Q,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-083Q,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
305,2021-083R,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-083R,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
306,2021-083S,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-083S,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
307,2021-083T,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-083T,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
308,2021-083U,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-083U,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
309,2021-083V,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-083V,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
310,2021-083W,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-083W,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
311,2021-083X,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-083X,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
312,2021-083Y,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-083Y,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
313,2021-083Z,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-083Z,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
314,2021083AA,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021083AA,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
315,2021083AB,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021083AB,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
316,2021083AC,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021083AC,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
317,2021-090B,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090B,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
318,2021083AD,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021083AD,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
319,2021-090C,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090C,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
320,2021083AE,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021083AE,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
321,2021083AF,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021083AF,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
322,2021083AG,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021083AG,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
323,2021-090D,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090D,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
324,2021083AH,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021083AH,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
325,2021083AJ,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021083AJ,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
326,2021-090E,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090E,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
327,2021083AK,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021083AK,200,2021-09-14,2021,9,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
328,2021-090F,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090F,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
329,2021-090G,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090G,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
330,2021-090H,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090H,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
331,2021-090J,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090J,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
332,2021-090K,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090K,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
333,2021-090L,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090L,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
334,2021-090M,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090M,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
335,2021-090N,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090N,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
336,2021-090P,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090P,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
337,2021-090Q,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090Q,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
338,2021-090R,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090R,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
339,2021-090S,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090S,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
340,2021-090T,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090T,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
341,2021-090U,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090U,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
342,2021-090V,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090V,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
343,2021-090W,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090W,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
344,2021-090X,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090X,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
345,2021-090Y,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090Y,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
346,2021-090Z,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-090Z,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
347,2021090AA,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021090AA,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
348,2021090AB,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021090AB,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
349,2021090AC,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021090AC,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
350,2021090AD,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021090AD,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
351,2021090AE,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021090AE,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
352,2021090AF,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021090AF,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
353,2021090AG,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021090AG,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
354,2021090AH,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021090AH,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
355,2021090AJ,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021090AJ,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
356,2021090AK,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021090AK,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
357,2021090AL,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021090AL,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
358,2021090AM,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021090AM,200,2021-10-14,2021,10,Soyuz-2.1b/Fregat,Vostochny Cosmodrome, Russia<
359,2021-132A,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132A,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
360,2021-132B,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132B,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
361,2021-132C,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132C,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
362,2021-132D,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132D,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
363,2021-132E,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132E,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
364,2021-132F,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132F,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
365,2021-132G,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132G,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
366,2021-132H,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132H,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
367,2021-132J,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132J,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
368,2021-132K,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132K,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
369,2021-132L,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132L,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
370,2021-132M,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132M,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
371,2021-132N,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132N,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
372,2021-132P,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132P,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
373,2021-132Q,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132Q,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
374,2021-132R,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132R,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
375,2021-132S,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132S,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
376,2021-132T,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132T,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
377,2021-132U,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132U,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
378,2021-132V,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132V,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
379,2022-012A,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012A,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
380,2022-012B,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012B,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
381,2021-132W,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132W,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
382,2021-132X,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132X,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
383,2021-132Y,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132Y,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
384,2022-012C,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012C,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
385,2022-012D,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012D,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
386,2021-132Z,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-132Z,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
387,2021132AA,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021132AA,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
388,2021132AB,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021132AB,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
389,2021132AC,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021132AC,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
390,2021132AD,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021132AD,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
391,2022-012E,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012E,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
392,2022-012F,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012F,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
393,2021132AE,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021132AE,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
394,2022-012G,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012G,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
395,2021132AF,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021132AF,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
396,2021132AG,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021132AG,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
397,2022-012H,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012H,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
398,2021132AH,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021132AH,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
399,2021132AJ,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021132AJ,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
400,2022-012J,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012J,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
401,2021132AK,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021132AK,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
402,2022-012K,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012K,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
403,2022-012L,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012L,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
404,2022-012M,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012M,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
405,2022-012N,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012N,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
406,2022-012P,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012P,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
407,2021132AL,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021132AL,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
408,2022-012Q,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012Q,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
409,2022-012R,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012R,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
410,2022-012S,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012S,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
411,2022-012T,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012T,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
412,2022-012U,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012U,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
413,2022-012V,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012V,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
414,2022-012W,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012W,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
415,2021132AM,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021132AM,200,2021-12-27,2021,12,Soyuz-2.1b/Fregat,Tyuratam (Baikonur Cosmodrome,
416,2022-012X,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012X,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
417,2022-012Y,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012Y,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
418,2022-012Z,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-012Z,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
419,2022012AA,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022012AA,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
420,2022012AB,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022012AB,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
421,2022012AC,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022012AC,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
422,2022012AD,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022012AD,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
423,2022012AE,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022012AE,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
424,2022012AF,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022012AF,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
425,2022012AG,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022012AG,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
426,2022012AH,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022012AH,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
427,2022012AJ,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022012AJ,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
428,2022012AK,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022012AK,200,2022-02-10,2022,2,Soyuz ST-B/Fregat M,Kourou, French Guiana
429,2022-138A,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138A,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
430,2022-138B,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138B,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
431,2022-138C,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138C,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
432,2022-138D,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138D,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
433,2022-138E,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138E,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
434,2022-138F,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138F,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
435,2022-138G,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138G,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
436,2022-138H,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138H,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
437,2022-138J,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138J,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
438,2022-138K,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138K,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
439,2022-138L,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138L,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
440,2022-138M,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138M,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
441,2022-138N,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138N,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
442,2022-138P,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138P,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
443,2022-138Q,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138Q,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
444,2022-138R,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138R,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
445,2022-138S,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138S,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
446,2022-138T,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138T,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
447,2022-138U,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138U,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
448,2022-138V,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138V,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
