num;code;url;status_code;launch_date;launch_vehicle;launch_site;
4335;2023-064M;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-064M;200;2023-05-10;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4336;2023-064L;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-064L;200;2023-05-10;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4337;2023-064R;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-064R;200;2023-05-10;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4338;2023-064U;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-064U;200;2023-05-10;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4339;2023-064T;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-064T;200;2023-05-10;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4340;2023-064V;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-064V;200;2023-05-10;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4341;2023064AR;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023064AR;200;2023-05-10;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4342;2023064AQ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023064AQ;200;2023-05-10;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4343;2023064AS;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023064AS;200;2023-05-10;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4344;2023064AP;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023064AP;200;2023-05-10;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4345;2023064AJ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023064AJ;200;2023-05-10;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4346;2023064AL;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023064AL;200;2023-05-10;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4347;2023064AN;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023064AN;200;2023-05-10;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4348;2023064AK;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023064AK;200;2023-05-10;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4349;2023065BF;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065BF;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4350;2023-065L;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065L;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4351;2023-065E;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065E;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4352;2023-065G;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065G;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4353;2023-065F;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065F;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4354;2023-065H;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065H;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4355;2023-065D;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065D;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4356;2023-065P;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065P;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4357;2023-065M;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065M;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4358;2023-065Q;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065Q;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4359;2023-065R;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065R;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4360;2023-065N;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065N;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4361;2023-065K;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065K;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4362;2023-065J;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065J;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4363;2023-065B;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065B;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4364;2023-065C;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065C;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4365;2023-065A;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065A;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4366;2023065BB;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065BB;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4367;2023065BC;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065BC;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4368;2023065AU;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AU;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4369;2023065AN;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AN;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4370;2023065AP;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AP;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4371;2023065AV;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AV;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4372;2023065BA;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065BA;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4373;2023065AT;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AT;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4374;2023065AS;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AS;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4375;2023065AX;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AX;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4376;2023065AQ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AQ;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4377;2023065BE;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065BE;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4378;2023065AZ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AZ;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4379;2023065AY;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AY;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4380;2023065BG;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065BG;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4381;2023065AR;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AR;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4382;2023065AE;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AE;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4383;2023065BH;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065BH;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4384;2023065AW;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AW;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4385;2023065BD;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065BD;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4386;2023065AC;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AC;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4387;2023065AH;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AH;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4388;2023065AJ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AJ;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4389;2023065AG;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AG;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4390;2023065AL;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AL;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4391;2023065AK;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AK;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4392;2023-065S;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065S;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4393;2023065AM;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AM;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4394;2023-065Z;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065Z;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4395;2023065AD;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AD;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4396;2023065AF;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AF;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4397;2023-065X;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065X;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4398;2023-065V;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065V;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4399;2023-065W;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065W;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4400;2023-065Y;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065Y;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4401;2023-065U;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065U;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4402;2023065AA;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AA;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4403;2023065AB;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023065AB;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4404;2023-065T;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-065T;200;2023-05-14;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4405;2023-067E;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067E;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4406;2023-067N;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067N;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4407;2023-067S;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067S;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4408;2023-067F;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067F;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4409;2023-067L;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067L;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4410;2023-067V;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067V;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4411;2023-067W;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067W;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4412;2023-067U;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067U;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4413;2023-067T;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067T;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4414;2023-067X;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067X;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4415;2023-067D;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067D;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4416;2023-067Q;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067Q;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4417;2023-067J;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067J;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4418;2023-067H;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067H;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4419;2023-067A;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067A;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4420;2023-067C;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067C;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4421;2023-067P;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067P;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4422;2023-067G;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067G;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4423;2023-067M;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067M;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4424;2023-067B;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067B;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4425;2023-067K;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067K;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4426;2023-067R;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-067R;200;2023-05-20;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4427;2023-078L;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078L;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4428;2023-078U;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078U;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4429;2023078AJ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AJ;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4430;2023-078P;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078P;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4431;2023078AA;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AA;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4432;2023-078C;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078C;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4433;2023078BC;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078BC;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4434;2023-078Q;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078Q;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4435;2023078BD;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078BD;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4436;2023078AN;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AN;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4437;2023078AV;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AV;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4438;2023078AK;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AK;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4439;2023078AU;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AU;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4440;2023078AT;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AT;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4441;2023078AB;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AB;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4442;2023078AF;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AF;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4443;2023078AC;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AC;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4444;2023078AY;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AY;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4445;2023078BA;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078BA;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4446;2023078AG;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AG;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4447;2023078AZ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AZ;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4448;2023078AD;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AD;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4449;2023078AE;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AE;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4450;2023078AW;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AW;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4451;2023078AQ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AQ;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4452;2023078AX;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AX;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4453;2023078BB;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078BB;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4454;2023078AH;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AH;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4455;2023078AP;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AP;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4456;2023078AM;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AM;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4457;2023078AR;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AR;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4458;2023078AS;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AS;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4459;2023078AL;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023078AL;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4460;2023-078H;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078H;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4461;2023-078A;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078A;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4462;2023-078B;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078B;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4463;2023-078N;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078N;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4464;2023-078K;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078K;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4465;2023-078F;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078F;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4466;2023-078J;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078J;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4467;2023-078G;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078G;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4468;2023-078M;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078M;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4469;2023-078Y;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078Y;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4470;2023-078W;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078W;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4471;2023-078X;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078X;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4472;2023-078E;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078E;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4473;2023-078V;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078V;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4474;2023-078D;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078D;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4475;2023-078Z;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078Z;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4476;2023-078R;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078R;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4477;2023-078T;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078T;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4478;2023-078S;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-078S;200;2023-05-31;Falcon 9 Full Thrust;Vandenberg AFB, United States<br/><;
4479;2023-079M;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-079M;200;2023-06-04;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4480;2023-079T;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-079T;200;2023-06-04;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4481;2023-079S;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-079S;200;2023-06-04;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4482;2023-079U;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-079U;200;2023-06-04;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4483;2023-079C;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-079C;200;2023-06-04;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4484;2023-079D;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-079D;200;2023-06-04;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4485;2023-079A;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-079A;200;2023-06-04;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4486;2023-079B;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-079B;200;2023-06-04;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4487;2023-079R;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-079R;200;2023-06-04;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
4488;2023-079K;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-079K;200;2023-06-04;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
